,perc_cells_expressed
CTNNBIP1,0.23235820895522388
LZIC,0.3178507462686567
NMNAT1,0.040238805970149255
RBP7,0.07844776119402985
UBE4B,0.09253731343283582
KIF1B,0.1559402985074627
PGD,0.9629850746268657
APITD1-CORT,0.012417910447761193
APITD1,0.5442388059701493
DFFA,0.454089552238806
PEX14,0.09982089552238806
CASZ1,0.02173134328358209
TARDBP,0.5278805970149254
SRM,0.8284179104477611
EXOSC10,0.208
RP4-635E18.6,0.03402985074626866
MTOR,0.13886567164179103
UBIAD1,0.18734328358208954
FBXO2,0.11235820895522389
FBXO44,0.11498507462686568
FBXO6,0.15868656716417912
MAD2L2,0.5413731343283582
AGTRAP,0.6784477611940298
MTHFR,0.04214925373134328
CLCN6,0.03271641791044776
KIAA2013,0.2062089552238806
PLOD1,0.26985074626865674
MFN2,0.1182089552238806
MIIP,0.22113432835820895
VPS13D,0.04083582089552239
DHRS3,0.4734328358208955
PRDM2,0.10256716417910448
KAZN,0.02173134328358209
TMEM51,0.26746268656716415
EFHD2,0.7930746268656717
CASP9,0.07594029850746269
DNAJC16,0.07808955223880597
AGMAT,0.16967164179104477
DDI2,0.10005970149253732
PLEKHM2,0.11355223880597015
FBLIM1,0.19940298507462687
UQCRHL,0.19140298507462686
FLJ37453,0.0657910447761194
SPEN,0.2143283582089552
ZBTB17,0.08095522388059702
FAM131C,0.2324776119402985
EPHA2,0.3998805970149254
ARHGEF19,0.08143283582089553
RSG1,0.016
FBXO42,0.05492537313432836
SZRD1,0.5879402985074627
NECAP2,0.3817313432835821
RP4-798A10.7,0.03677611940298507
NBPF1,0.09707462686567164
CROCC,0.041313432835820896
RP11-108M9.4,0.07104477611940299
ATP13A2,0.11355223880597015
SDHB,0.7955820895522389
PADI1,0.011582089552238805
RCC2,0.3250149253731343
ARHGEF10L,0.025671641791044777
KLHDC7A,0.013253731343283582
ALDH4A1,0.04752238805970149
IFFO2,0.04644776119402985
UBR4,0.41361194029850745
EMC1,0.14208955223880598
MRTO4,0.6674626865671642
AKR7A2,0.6351044776119403
PQLC2,0.10017910447761194
CAPZB,0.8645970149253731
MINOS1,0.874268656716418
NBL1,0.3124776119402985
TMCO4,0.048716417910447764
OTUD3,0.03880597014925373
CAMK2N1,0.22782089552238807
MUL1,0.18925373134328358
FAM43B,0.030208955223880597
CDA,0.44465671641791044
PINK1,0.2528955223880597
DDOST,0.6442985074626866
SH2D5,0.06388059701492538
HP1BP3,0.5904477611940299
EIF4G3,0.16298507462686568
ECE1,0.32811940298507464
NBPF3,0.039164179104477614
RAP1GAP,0.09504477611940298
USP48,0.3074626865671642
HSPG2,0.20417910447761195
LINC00339,0.10029850746268656
CDC42,0.8405970149253731
ZBTB40,0.049791044776119404
EPHB2,0.1537910447761194
KDM1A,0.34244776119402986
LUZP1,0.41313432835820896
HTR1D,0.10113432835820896
LINC01355,0.018746268656716417
HNRNPR,0.877731343283582
ZNF436,0.014925373134328358
ZNF436-AS1,0.041671641791044774
TCEA3,0.01635820895522388
ASAP3,0.012059701492537314
E2F2,0.05026865671641791
ID3,0.976955223880597
TCEB3,0.32119402985074624
TCEB3-AS1,0.03307462686567164
PITHD1,0.3561791044776119
LYPLA2,0.3810149253731343
GALE,0.549134328358209
HMGCL,0.1013731343283582
FUCA1,0.1391044776119403
PNRC2,0.30686567164179107
SRSF10,0.6907462686567164
MYOM3,0.012417910447761193
IL22RA1,0.01480597014925373
IFNLR1,0.01564179104477612
STPG1,0.09385074626865672
NIPAL3,0.07928358208955223
RCAN3,0.18531343283582088
RP4-594I10.3,0.022686567164179106
NCMAP,0.010626865671641792
SRRM1,0.7395820895522388
CLIC4,0.21074626865671642
RUNX3,0.03677611940298507
SYF2,0.47832835820895525
RSRP1,0.1733731343283582
TMEM50A,0.746268656716418
TMEM57,0.12274626865671642
LDLRAP1,0.11391044776119404
SEPN1,0.18149253731343284
MTFR1L,0.2991044776119403
AUNIP,0.09611940298507463
PAQR7,0.027223880597014926
STMN1,0.9235820895522389
PAFAH2,0.06316417910447761
PDIK1L,0.016597014925373136
ZNF593,0.7935522388059701
CEP85,0.061492537313432835
SH3BGRL3,0.9822089552238806
UBXN11,0.10471641791044776
AIM1L,0.02053731343283582
DHDDS,0.13755223880597015
HMGN2,0.9237014925373135
ARID1A,0.31582089552238807
PIGV,0.09002985074626865
ZDHHC18,0.11367164179104478
SFN,0.7605970149253731
GPN2,0.22519402985074627
GPATCH3,0.08561194029850747
NUDC,0.9240597014925374
TRNP1,0.2814328358208955
FAM46B,0.008835820895522388
SLC9A1,0.05026865671641791
WDTC1,0.03832835820895522
TMEM222,0.2735522388059701
SYTL1,0.016238805970149255
MAP3K6,0.03391044776119403
GPR3,0.009910447761194029
WASF2,0.6421492537313432
AHDC1,0.07307462686567164
IFI6,0.17576119402985074
FAM76A,0.09802985074626866
STX12,0.1296716417910448
PPP1R8,0.28453731343283584
RPA2,0.44370149253731345
SMPDL3B,0.019582089552238807
XKR8,0.10459701492537313
EYA3,0.052298507462686564
DNAJC8,0.7090149253731344
ATPIF1,0.9282388059701493
RP5-1092A3.4,0.010507462686567165
SESN2,0.046686567164179106
MED18,0.05635820895522388
PHACTR4,0.1951044776119403
RCC1,0.448955223880597
TRNAU1AP,0.21301492537313432
SNHG12,0.08011940298507463
TAF12,0.44155223880597017
RAB42,0.015761194029850746
RP11-442N24--B.1,0.013850746268656717
GMEB1,0.10065671641791045
YTHDF2,0.5485373134328358
EPB41,0.06340298507462687
SRSF4,0.5736119402985075
MECR,0.22041791044776118
PTPRU,0.024358208955223882
SDC3,0.02507462686567164
PUM1,0.23534328358208956
NKAIN1,0.010865671641791044
SNRNP40,0.6041791044776119
ZCCHC17,0.5047164179104477
SERINC2,0.21898507462686567
TINAGL1,0.020776119402985075
PEF1,0.47928358208955224
COL16A1,0.07008955223880597
ADGRB2,0.020298507462686566
PTP4A2,0.7419701492537314
KHDRBS1,0.8759402985074627
TMEM39B,0.15223880597014924
KPNA6,0.26770149253731346
TXLNA,0.20537313432835821
CCDC28B,0.12704477611940299
IQCC,0.02208955223880597
TMEM234,0.10746268656716418
EIF3I,0.9265671641791045
HDAC1,0.49791044776119403
MARCKSL1,0.8616119402985075
FAM229A,0.015164179104477612
BSDC1,0.19832835820895522
ZBTB8A,0.04513432835820896
ZBTB8OS,0.49671641791044774
RBBP4,0.4120597014925373
SYNC,0.1573731343283582
RP11-114B7.6,0.010746268656716417
KIAA1522,0.17588059701492537
YARS,0.49217910447761193
S100PBP,0.1293134328358209
TMEM54,0.5727761194029851
RNF19B,0.06065671641791045
AK2,0.7675223880597015
AZIN2,0.011940298507462687
TRIM62,0.009910447761194029
ZNF362,0.03617910447761194
PHC2,0.18185074626865672
ZSCAN20,0.01408955223880597
SMIM12,0.6662686567164179
GJB3,0.0448955223880597
ZMYM6,0.041313432835820896
ZMYM1,0.056238805970149255
SFPQ,0.8740298507462687
ZMYM4,0.10805970149253731
KIAA0319L,0.11092537313432836
NCDN,0.010985074626865671
PSMB2,0.9631044776119403
C1orf216,0.12811940298507463
CLSPN,0.5103283582089552
AGO4,0.017791044776119404
AGO1,0.08202985074626866
AGO3,0.11761194029850747
ADPRHL2,0.3697910447761194
TRAPPC3,0.8304477611940299
MAP7D1,0.6034626865671642
THRAP3,0.7502089552238806
EVA1B,0.37743283582089554
STK40,0.09086567164179105
LSM10,0.822089552238806
OSCP1,0.054567164179104476
MRPS15,0.9121194029850747
LINC01137,0.2431044776119403
ZC3H12A,0.16585074626865673
MEAF6,0.5197611940298508
SNIP1,0.05265671641791045
GNL2,0.25504477611940296
C1orf109,0.1792238805970149
CDCA8,0.23271641791044775
MANEAL,0.05838805970149254
YRDC,0.152
C1orf122,0.7659701492537313
MTF1,0.09217910447761193
INPP5B,0.02901492537313433
SF3A3,0.45707462686567163
FHL3,0.09671641791044776
UTP11L,0.4653134328358209
RRAGC,0.2537313432835821
RP5-864K19.4,0.018149253731343285
MYCBP,0.26985074626865674
RHBDL2,0.09576119402985074
AKIRIN1,0.4808358208955224
NDUFS5,1.0005970149253731
MACF1,0.32823880597014926
RP11-69E11.4,0.027582089552238807
PABPC4,0.47582089552238804
HEYL,0.015044776119402985
PPIE,0.5146268656716418
BMP8B,0.02507462686567164
TRIT1,0.11773134328358209
MYCL,0.010746268656716417
MFSD2A,0.041313432835820896
CAP1,0.8315223880597015
PPT1,0.3911641791044776
RLF,0.04047761194029851
RP1-39G22.7,0.050865671641791045
ZMPSTE24,0.25182089552238807
SMAP2,0.0848955223880597
ZFP69B,0.018149253731343285
EXO5,0.03522388059701492
ZNF684,0.05217910447761194
RIMS3,0.01253731343283582
NFYC-AS1,0.013014925373134329
NFYC,0.38423880597014926
CITED4,0.11283582089552238
CTPS1,0.5057910447761194
SCMH1,0.09002985074626865
EDN2,0.0662686567164179
HIVEP3,0.03665671641791045
GUCA2B,0.019940298507462685
FOXJ3,0.11080597014925374
RIMKLA,0.10674626865671642
PPCS,0.361910447761194
CCDC30,0.011223880597014926
PPIH,0.47128358208955223
YBX1,1.009910447761194
P3H1,0.17026865671641792
C1orf50,0.17671641791044776
SVBP,0.4536119402985075
ERMAP,0.022208955223880597
RP11-342M1.3,0.015880597014925373
ZNF691,0.05540298507462687
SLC2A1,0.4253134328358209
SLC2A1-AS1,0.021253731343283584
FAM183A,0.015044776119402985
EBNA1BP2,0.9633432835820895
RP1-92O14.3,0.0368955223880597
CDC20,0.696
ELOVL1,0.560955223880597
MED8,0.48155223880597015
SZT2,0.03355223880597015
HYI,0.17576119402985074
PTPRF,0.4576716417910448
KDM4A,0.0893134328358209
KDM4A-AS1,0.04788059701492537
ST3GAL3,0.014925373134328358
IPO13,0.06722388059701492
DPH2,0.2944477611940299
ATP6V0B,0.9213134328358209
B4GALT2,0.18985074626865672
CCDC24,0.1328955223880597
SLC6A9,0.04692537313432836
RP5-1198O20.4,0.07140298507462686
DMAP1,0.2887164179104478
ERI3,0.6495522388059701
RNF220,0.2770149253731343
TMEM53,0.13456716417910447
KIF2C,0.208955223880597
PLK3,0.10543283582089552
EIF2B3,0.2694925373134328
HECTD3,0.03940298507462687
UROD,0.3271641791044776
HPDL,0.05647761194029851
MUTYH,0.09038805970149254
TOE1,0.16716417910447762
CCDC163P,0.01373134328358209
MMACHC,0.08608955223880597
PRDX1,1.0093134328358209
AKR1A1,0.6782089552238806
NASP,0.6316417910447761
GPBP1L1,0.21265671641791045
TMEM69,0.15749253731343282
IPP,0.05337313432835821
MAST2,0.1137910447761194
PIK3R3,0.02256716417910448
TSPAN1,0.03140298507462687
POMGNT1,0.3333731343283582
RAD54L,0.07677611940298508
LRRC41,0.2705671641791045
UQCRH,1.0068059701492538
NSUN4,0.07570149253731344
MKNK1,0.2902686567164179
MOB3C,0.022328358208955224
ATPAF1,0.4315223880597015
EFCAB14,0.20608955223880596
LINC00853,0.02173134328358209
PDZK1IP1,0.20155223880597015
STIL,0.06614925373134328
CMPK1,0.6359402985074627
FOXD2-AS1,0.01408955223880597
SPATA6,0.015880597014925373
FAF1,0.1511641791044776
CDKN2C,0.1857910447761194
RNF11,0.23271641791044775
TTC39A,0.039044776119402984
EPS15,0.1325373134328358
OSBPL9,0.3271641791044776
NRDC,0.5344477611940298
RAB3B,0.19856716417910447
TXNDC12,0.6866865671641791
KTI12,0.23582089552238805
BTF3L4,0.5934328358208956
ZFYVE9,0.03808955223880597
CC2D1B,0.08119402985074627
ORC1,0.10519402985074627
PRPF38A,0.2795223880597015
ZCCHC11,0.1871044776119403
COA7,0.26292537313432834
ZYG11B,0.11498507462686568
ZYG11A,0.01707462686567164
ECHDC2,0.1577313432835821
SCP2,0.4862089552238806
CPT2,0.06877611940298507
C1orf123,0.4271044776119403
MAGOH,0.5994029850746269
RP5-1024G6.5,0.010746268656716417
LRP8,0.13313432835820896
NDC1,0.20191044776119402
YIPF1,0.12453731343283582
HSPB11,0.7240597014925373
LRRC42,0.3007761194029851
TMEM59,0.664955223880597
TCEANC2,0.03785074626865672
CYB5RL,0.05170149253731343
MRPL37,0.7493731343283582
SSBP3,0.05826865671641791
ACOT11,0.01707462686567164
TTC4,0.012179104477611941
PARS2,0.03940298507462687
DHCR24,0.27761194029850744
PCSK9,0.049671641791044774
USP24,0.09062686567164178
PLPP3,0.11104477611940299
PRKAA2,0.08417910447761194
OMA1,0.057194029850746265
TACSTD2,0.09205970149253731
MYSM1,0.04955223880597015
JUN,0.6587462686567164
RP4-794H19.1,0.008119402985074627
FGGY,0.03319402985074627
HOOK1,0.012776119402985075
NFIA,0.1764776119402985
TM2D1,0.35594029850746267
RP11-430G17.3,0.018149253731343285
INADL,0.06698507462686568
USP1,0.5088955223880597
DOCK7,0.09361194029850746
ATG4C,0.08107462686567164
FOXD3-AS1,0.09480597014925374
ALG6,0.0786865671641791
ITGB3BP,0.4065671641791045
EFCAB7,0.02901492537313433
PGM1,0.41301492537313433
ROR1,0.1707462686567164
RAVER2,0.03474626865671642
JAK1,0.8599402985074627
AK4,0.21456716417910449
DNAJC6,0.015880597014925373
LEPROT,0.6589850746268656
PDE4B,0.1800597014925373
WDR78,0.012298507462686566
MIER1,0.22017910447761194
SLC35D1,0.052417910447761194
SERBP1,0.9774328358208956
GADD45A,0.4271044776119403
GNG12,0.4876417910447761
WLS,0.01635820895522388
DEPDC1,0.23964179104477612
LRRC40,0.08382089552238806
SRSF11,0.7474626865671642
ANKRD13C,0.08011940298507463
HHLA3,0.06113432835820896
CTH,0.014686567164179104
ZRANB2,0.31008955223880597
LRRIQ3,0.07259701492537314
FPGT,0.0648358208955224
CRYZ,0.36035820895522386
TYW3,0.45552238805970147
LHX8,0.03629850746268657
ACADM,0.25002985074626866
RABGGTB,0.5143880597014925
PIGK,0.13922388059701493
AK5,0.050865671641791045
ZZZ3,0.1262089552238806
USP33,0.11916417910447762
FAM73A,0.08358208955223881
NEXN,0.08250746268656717
FUBP1,0.44370149253731345
DNAJB4,0.13862686567164179
ADGRL2,0.029970149253731343
TTLL7,0.0657910447761194
RP11-486G15.2,0.05946268656716418
PRKACB,0.05576119402985075
RPF1,0.2883582089552239
GNG5,0.982089552238806
CTBS,0.12322388059701493
SSX2IP,0.15486567164179105
MCOLN2,0.021253731343283584
MCOLN3,0.030925373134328357
SYDE2,0.02507462686567164
C1orf52,0.2802388059701493
BCL10,0.10817910447761193
DDAH1,0.06471641791044776
RP4-621F18.2,0.018507462686567163
CYR61,0.4502686567164179
ZNHIT6,0.11558208955223881
ODF2L,0.16608955223880598
SH3GLB1,0.5047164179104477
SEP15,0.7188059701492537
HS2ST1,0.10973134328358208
LMO4,0.24728358208955223
PKN2,0.22567164179104476
GTF2B,0.18244776119402986
CCBL2,0.08095522388059702
RBMXL1,0.10328358208955224
GBP3,0.033791044776119404
GBP1,0.012895522388059702
GBP2,0.013253731343283582
LRRC8B,0.06805970149253732
FLJ27354,0.018746268656716417
LRRC8C,0.09014925373134329
RP5-943J3.2,0.027343283582089553
LRRC8D,0.16525373134328358
ZNF326,0.4949253731343284
RP4-665J23.1,0.09850746268656717
ZNF644,0.22149253731343282
CDC7,0.06065671641791045
TGFBR3,0.04752238805970149
EPHX4,0.013970149253731343
GLMN,0.09385074626865672
RPAP2,0.11892537313432835
EVI5,0.16382089552238807
FAM69A,0.042865671641791045
MTF2,0.26292537313432834
TMED5,0.2705671641791045
CCDC18,0.11534328358208955
DR1,0.3613134328358209
FNBP1L,0.13850746268656716
BCAR3,0.23188059701492536
DNTTIP2,0.3583283582089552
GCLM,0.8330746268656717
ARHGAP29,0.4648358208955224
ABCD3,0.28632835820895525
F3,0.04513432835820896
SLC44A3,0.0591044776119403
CNN3,0.46173134328358206
RP4-639F20.1,0.036059701492537316
ALG14,0.30280597014925376
TMEM56,0.30782089552238806
TMEM56-RWDD3,0.024835820895522387
PTBP2,0.04728358208955224
DPYD,0.017432835820895522
SNX7,0.4224477611940298
AGL,0.06638805970149254
SLC35A3,0.1408955223880597
MFSD14A,0.24155223880597015
SASS6,0.14364179104477612
TRMT13,0.08346268656716418
DBT,0.057671641791044774
RTCA,0.3412537313432836
CDC14A,0.010746268656716417
EXTL2,0.09420895522388059
RP4-549L20.3,0.021850746268656716
SLC30A7,0.11892537313432835
DPH5,0.31402985074626866
RP11-421L21.3,0.06901492537313433
COL11A1,0.018029850746268658
RNPC3,0.04334328358208955
PRMT6,0.017194029850746268
VAV3,0.036059701492537316
SLC25A24,0.20991044776119402
RP11-483I13.5,0.01755223880597015
FAM102B,0.026507462686567163
HENMT1,0.09647761194029851
PRPF38B,0.40632835820895524
STXBP3,0.11570149253731343
AKNAD1,0.01755223880597015
GPSM2,0.1755223880597015
CLCC1,0.18161194029850747
WDR47,0.02626865671641791
TAF13,0.12238805970149254
RP5-1065J22.8,0.05635820895522388
TMEM167B,0.13170149253731342
KIAA1324,0.058865671641791045
SARS,0.4075223880597015
CELSR2,0.0382089552238806
PSRC1,0.2120597014925373
SORT1,0.06185074626865671
PSMA5,0.928
ATXN7L2,0.012298507462686566
CYB561D1,0.026746268656716417
GNAI3,0.4439402985074627
AMPD2,0.11414925373134328
GSTM4,0.11832835820895522
GSTM3,0.3262089552238806
EPS8L3,0.012417910447761193
CSF1,0.15450746268656718
AHCYL1,0.5709850746268657
STRIP1,0.07140298507462686
KCNC4,0.026388059701492536
RBM15,0.06829850746268656
SLC16A4,0.256955223880597
LAMTOR5,0.9905671641791045
LRIF1,0.5397014925373135
RP11-96K19.5,0.0191044776119403
DRAM2,0.42161194029850746
CEPT1,0.06232835820895522
DENND2D,0.06125373134328358
WDR77,0.5272835820895523
ATP5F1,0.8825074626865672
RAP1A,0.34017910447761196
FAM212B,0.021253731343283584
FAM212B-AS1,0.02173134328358209
DDX20,0.06567164179104477
CTTNBP2NL,0.08214925373134328
WNT2B,0.011701492537313432
ST7L,0.09528358208955223
CAPZA1,0.709134328358209
MOV10,0.08191044776119404
RHOC,0.9694328358208956
PPM1J,0.01647761194029851
SLC16A1,0.17564179104477612
SLC16A1-AS1,0.15534328358208954
LRIG2,0.027223880597014926
MAGI3,0.09313432835820895
PHTF1,0.22292537313432836
RSBN1,0.12334328358208956
BCL2L15,0.020417910447761194
AP4B1,0.04358208955223881
DCLRE1B,0.06758208955223881
HIPK1,0.1182089552238806
OLFML3,0.01564179104477612
TRIM33,0.1613134328358209
BCAS2,0.4097910447761194
NRAS,0.3210746268656716
CSDE1,0.6965970149253732
SIKE1,0.25277611940298506
NGF,0.013253731343283582
VANGL1,0.17898507462686566
ATP1A1,0.4284179104477612
CD58,0.19713432835820896
IGSF3,0.08083582089552238
PTGFRN,0.06805970149253732
TTF2,0.18519402985074626
TRIM45,0.016238805970149255
MAN1A2,0.2808358208955224
GDAP2,0.06782089552238806
WDR3,0.16597014925373135
WARS2,0.08167164179104477
RP11-418J17.1,0.01755223880597015
PHGDH,0.2971940298507463
NOTCH2,0.12895522388059702
SEC22B,0.21576119402985075
AC253572.1,0.014567164179104478
FAM72B,0.01026865671641791
SRGAP2C,0.05337313432835821
RP11-344P13.6,0.012179104477611941
RP11-403I13.5,0.01408955223880597
FAM72C,0.03128358208955224
RP11-14N7.2,0.624955223880597
NBPF15,0.015044776119402985
SRGAP2B,0.06650746268656717
FAM72D,0.03785074626865672
NBPF20,0.021134328358208956
GPR89A,0.05313432835820896
RNF115,0.4699701492537313
POLR3C,0.15414925373134328
NUDT17,0.05122388059701492
PIAS3,0.1217910447761194
PEX11B,0.14865671641791045
RBM8A,0.9574925373134329
RP11-315I20.1,0.022805970149253733
LIX1L,0.2525373134328358
POLR3GL,0.2653134328358209
TXNIP,0.009194029850746268
NOTCH2NL,0.020298507462686566
NBPF12,0.016238805970149255
PRKAB2,0.06567164179104477
RP11-337C18.8,0.025671641791044777
CHD1L,0.3086567164179104
BCL9,0.03008955223880597
ACP6,0.11259701492537313
NBPF11,0.013970149253731343
LINC01138,0.02626865671641791
AC245100.1,0.02519402985074627
NBPF14,0.08202985074626866
PDE4DIP,0.05408955223880597
NBPF9,0.03629850746268657
CH17-189H20.1,0.14782089552238806
NBPF19,0.0351044776119403
LINC00869,0.04334328358208955
HIST2H2BF,0.016955223880597014
HIST2H2BE,0.07438805970149254
RP11-196G18.24,0.02555223880597015
RP11-196G18.23,0.06423880597014925
HIST2H2AC,0.11307462686567164
BOLA1,0.43892537313432833
SF3B4,0.6900298507462687
MTMR11,0.07820895522388059
OTUD7B,0.09014925373134329
VPS45,0.10495522388059701
PLEKHO1,0.08465671641791045
ANP32E,0.718089552238806
APH1A,0.6675820895522389
MRPS21,0.9625074626865672
PRPF3,0.21337313432835822
RPRD2,0.1151044776119403
TARS2,0.09695522388059702
ECM1,0.02292537313432836
ADAMTSL4,0.012776119402985075
MCL1,0.556179104477612
ENSA,0.8868059701492538
GOLPH3L,0.11725373134328358
HORMAD1,0.16011940298507463
CTSS,0.16561194029850745
ARNT,0.10483582089552239
SETDB1,0.08752238805970149
CERS2,0.6126567164179104
ANXA9,0.02316417910447761
FAM63A,0.018746268656716417
PRUNE,0.05826865671641791
C1orf56,0.3373134328358209
CDC42SE1,0.43080597014925376
MLLT11,0.7786268656716417
GABPB2,0.058865671641791045
SCNM1,0.3368358208955224
LYSMD1,0.029492537313432834
VPS72,0.4133731343283582
PIP5K1A,0.17588059701492537
PSMD4,0.925134328358209
RP11-126K1.2,0.07438805970149254
ZNF687,0.06137313432835821
PI4KB,0.20250746268656716
RFX5,0.18961194029850748
RP11-126K1.6,0.04083582089552239
SELENBP1,0.07629850746268657
PSMB4,0.8011940298507463
POGZ,0.19940298507462687
CGN,0.020417910447761194
TUFT1,0.10698507462686567
SNX27,0.3198805970149254
MRPL9,0.8347462686567164
OAZ3,0.05755223880597015
TDRKH,0.05492537313432836
RP11-98D18.9,0.015880597014925373
THEM4,0.29086567164179106
S100A10,1.0103880597014925
S100A11,1.0100298507462686
CRCT1,0.019343283582089553
S100A9,0.015522388059701492
S100A6,1.0103880597014925
S100A5,0.014447761194029851
S100A4,1.0093134328358209
S100A3,0.8158805970149253
S100A2,0.41647761194029853
S100A16,0.9988059701492538
S100A14,0.14208955223880598
S100A13,0.9092537313432836
CHTOP,0.6581492537313433
SNAPIN,0.7373134328358208
ILF2,0.905910447761194
INTS3,0.12871641791044777
GATAD2B,0.11928358208955224
DENND4B,0.10352238805970149
CRTC2,0.12453731343283582
SLC39A1,0.8422686567164179
RP11-422P24.12,0.021253731343283584
CREB3L4,0.08788059701492537
JTB,1.0008358208955224
RAB13,0.925134328358209
TPM3,0.9503283582089552
C1orf43,0.9516417910447761
UBAP2L,0.33086567164179104
HAX1,0.8505074626865672
ATP8B2,0.03128358208955224
IL6R,0.03414925373134328
UBE2Q1,0.21791044776119403
ADAR,0.4309253731343284
PMVK,0.7709850746268657
PBXIP1,0.050746268656716415
PYGO2,0.07307462686567164
RP11-307C12.12,0.05277611940298507
SHC1,0.6544477611940298
CKS1B,1.0026268656716417
FLAD1,0.45385074626865674
ZBTB7B,0.09862686567164179
RP11-307C12.11,0.023044776119402983
ADAM15,0.30471641791044773
EFNA4,0.15701492537313433
EFNA3,0.11128358208955223
EFNA1,0.48561194029850746
SLC50A1,0.30662686567164177
DPM3,0.5207164179104478
KRTCAP2,0.5247761194029851
TRIM46,0.017313432835820895
MUC1,0.04298507462686567
RP11-263K19.4,0.008835820895522388
THBS3,0.02555223880597015
MTX1,0.7447164179104477
GBA,0.18519402985074626
FAM189B,0.289910447761194
SCAMP3,0.5222686567164179
CLK2,0.04525373134328358
HCN3,0.027343283582089553
FDPS,0.8408358208955223
RUSC1-AS1,0.02292537313432836
RUSC1,0.4773731343283582
ASH1L,0.28011940298507465
ASH1L-AS1,0.0702089552238806
MSTO1,0.22244776119402984
YY1AP1,0.2284179104477612
DAP3,0.6742686567164179
GON4L,0.2697313432835821
RIT1,0.24286567164179104
KIAA0907,0.28513432835820895
ARHGEF2,0.11940298507462686
RP11-336K24.12,0.01146268656716418
SSR2,0.9737313432835821
UBQLN4,0.20501492537313432
LAMTOR2,0.9246567164179105
RAB25,0.03629850746268657
MEX3A,0.032119402985074624
LMNA,0.9867462686567164
SLC25A44,0.144955223880597
PMF1,0.7465074626865672
PAQR6,0.017313432835820895
SMG5,0.09456716417910448
TMEM79,0.032238805970149255
GLMP,0.288
CCT3,0.9851940298507462
TSACC,0.08047761194029851
C1orf61,0.08907462686567164
RP11-98G7.1,0.020059701492537312
MEF2D,0.11880597014925373
IQGAP3,0.05062686567164179
APOA1BP,0.9322985074626866
GPATCH4,0.8155223880597015
RP11-284F21.9,0.053014925373134326
RP11-284F21.10,0.05265671641791045
NES,0.035940298507462685
CRABP2,0.17432835820895523
ISG20L2,0.2983880597014925
RRNAD1,0.16716417910447762
MRPL24,0.8414328358208956
HDGF,0.8025074626865671
PRCC,0.5050746268656716
SH2D2A,0.06841791044776119
PEAR1,0.022686567164179106
ARHGEF11,0.01946268656716418
